Employee Id,Emplyee name,Age,Attrition,BusinessTravel,DailyRate,Department,Education,EducationField,Gender,HourlyRate,JobLevel,JobRole,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole
730,Irving C Pillar,53,No,Travel_Rarely,970,Research & Development,3,Life Sciences,Male,59,4,Research Director,Married,14814,13514,3,No,19,3,0,32,3,5,1
731,Amiee Z Chaffins,41,No,Travel_Rarely,427,Human Resources,4,Human Resources,Male,73,5,Manager,Divorced,19141,8861,3,No,15,3,3,23,2,21,6
732,Carolina B Pasillas,60,No,Travel_Rarely,1179,Sales,4,Marketing,Male,84,2,Sales Executive,Single,5405,11924,8,No,14,3,0,10,1,2,2
733,Stasia L Daley,27,No,Travel_Frequently,294,Research & Development,2,Life Sciences,Male,32,3,Manufacturing Director,Divorced,8793,4809,1,No,21,4,2,9,4,9,7
734,Kimberlee J Hawkins,41,No,Travel_Rarely,314,Human Resources,3,Human Resources,Male,59,5,Manager,Married,19189,19562,1,No,12,3,1,22,3,22,7
738,Valencia M Cuffee,50,No,Travel_Rarely,316,Sales,4,Marketing,Male,54,1,Sales Representative,Married,3875,9983,7,No,15,3,1,4,2,2,2
741,Gavin V Mckillip,28,Yes,Travel_Rarely,654,Research & Development,2,Life Sciences,Female,67,1,Research Scientist,Single,2216,3872,7,Yes,13,3,0,10,4,7,7
742,Veronica I Mower,36,No,Non-Travel,427,Research & Development,3,Life Sciences,Female,63,3,Research Director,Married,11713,20335,9,No,14,3,1,10,2,8,7
743,Efren G Ager,38,No,Travel_Rarely,168,Research & Development,3,Life Sciences,Female,81,3,Manufacturing Director,Single,7861,15397,4,Yes,14,3,0,10,4,1,0
744,Christoper K Manzano,44,No,Non-Travel,381,Research & Development,3,Medical,Male,49,1,Laboratory Technician,Single,3708,2104,2,No,14,3,0,9,5,5,2
746,Jayson S Carrol,47,No,Travel_Frequently,217,Sales,3,Medical,Female,49,4,Sales Executive,Divorced,13770,10225,9,Yes,12,3,2,28,2,22,2
747,Alexis C Amaral,30,No,Travel_Rarely,501,Sales,5,Marketing,Male,99,2,Sales Executive,Divorced,5304,25275,7,No,23,4,1,10,2,8,7
749,Carter B Hilderbrand,29,No,Travel_Rarely,1396,Sales,3,Life Sciences,Male,99,1,Sales Representative,Single,2642,2755,1,No,11,3,0,1,6,1,0
752,Adelia U Villagomez,42,Yes,Travel_Frequently,933,Research & Development,3,Medical,Male,57,1,Research Scientist,Divorced,2759,20366,6,Yes,12,3,0,7,2,2,2
754,Silas J Wojcik,43,No,Travel_Frequently,775,Sales,3,Life Sciences,Male,47,2,Sales Executive,Married,6804,23683,3,No,18,3,1,7,5,2,2
757,Sheila F Bergman,34,No,Travel_Rarely,970,Research & Development,2,Medical,Female,96,2,Healthcare Representative,Single,6142,7360,3,No,11,3,0,10,2,5,1
758,Korey U Eddington,23,No,Travel_Rarely,650,Research & Development,1,Medical,Male,37,1,Laboratory Technician,Married,2500,4344,1,No,14,3,1,5,2,4,3
760,Brenton U Boyett,39,No,Travel_Rarely,141,Human Resources,3,Human Resources,Female,44,2,Human Resources,Married,6389,18767,9,No,15,3,1,12,3,8,3
762,Debrah X Flury,56,No,Travel_Rarely,832,Research & Development,3,Medical,Male,81,4,Healthcare Representative,Married,11103,20420,7,No,11,3,0,30,1,10,7
763,Min X Buckmaster,40,No,Travel_Rarely,804,Research & Development,1,Medical,Female,86,1,Research Scientist,Single,2342,22929,0,Yes,20,4,0,5,2,4,2
764,Ramona V Hemphill,27,No,Travel_Rarely,975,Research & Development,3,Medical,Female,55,2,Healthcare Representative,Single,6811,23398,8,No,19,3,0,9,2,7,6
766,Misti H Mendenhall,29,No,Travel_Rarely,1090,Sales,3,Marketing,Male,83,1,Sales Representative,Divorced,2297,17967,1,No,14,3,2,2,2,2,2
769,Lemuel V Darden,53,No,Travel_Rarely,346,Research & Development,3,Life Sciences,Male,86,2,Laboratory Technician,Single,2450,10919,2,No,17,3,0,19,4,2,2
771,Ellis J Mccune,35,No,Non-Travel,1225,Research & Development,4,Life Sciences,Female,61,2,Healthcare Representative,Divorced,5093,4761,2,No,11,3,1,16,2,1,0
772,Stacey H Galante,32,No,Travel_Frequently,430,Research & Development,4,Life Sciences,Male,80,2,Laboratory Technician,Married,5309,21146,1,No,15,3,2,10,2,10,8
773,Jaquelyn C Holzman,38,No,Travel_Rarely,268,Research & Development,5,Medical,Male,92,1,Research Scientist,Married,3057,20471,6,Yes,13,3,1,6,0,1,0
775,Marcellus H Macintyre,34,No,Travel_Rarely,167,Research & Development,5,Life Sciences,Female,32,2,Manufacturing Director,Divorced,5121,4187,3,No,14,3,1,7,3,0,0
776,Toney O Gentle,52,No,Travel_Rarely,621,Sales,4,Marketing,Male,31,4,Manager,Married,16856,10084,1,No,11,3,0,34,3,34,6
780,Sam E Lacey,33,Yes,Travel_Rarely,527,Research & Development,4,Other,Male,63,1,Research Scientist,Single,2686,5207,1,Yes,13,3,0,10,2,10,9
781,Arden B Fujita,25,No,Travel_Rarely,883,Sales,1,Medical,Female,32,2,Sales Executive,Single,6180,22807,1,No,23,4,0,6,5,6,5
783,Linsey P Orsini,45,No,Travel_Rarely,954,Sales,2,Technical Degree,Male,46,2,Sales Representative,Single,6632,12388,0,No,13,3,0,9,3,8,7
784,Ruby B Hare,23,No,Travel_Rarely,310,Research & Development,1,Medical,Male,79,1,Research Scientist,Single,3505,19630,1,No,18,3,0,2,3,2,2
785,Thomas H Huang,47,Yes,Travel_Frequently,719,Sales,2,Life Sciences,Female,77,2,Sales Executive,Single,6397,10339,4,Yes,12,3,0,8,2,5,4
786,Davida A Funkhouser,34,No,Travel_Rarely,304,Sales,3,Other,Male,60,2,Sales Executive,Single,6274,18686,1,No,22,4,0,6,5,6,5
787,Kristle D Figgs,55,Yes,Travel_Rarely,725,Research & Development,3,Medical,Male,78,5,Manager,Married,19859,21199,5,Yes,13,3,1,24,2,5,2
789,Duncan O Maheu,36,No,Non-Travel,1434,Sales,4,Life Sciences,Male,76,3,Sales Executive,Single,7587,14229,1,No,15,3,0,10,1,10,7
791,Elijah X Ahmad,52,No,Non-Travel,715,Research & Development,4,Medical,Male,41,1,Research Scientist,Married,4258,26589,0,No,18,3,1,5,3,4,3
792,Maryellen E Zackery,26,No,Travel_Frequently,575,Research & Development,2,Life Sciences,Female,71,1,Laboratory Technician,Divorced,4364,5288,3,No,14,3,1,5,2,2,2
793,Bret C Delancey,29,No,Travel_Rarely,657,Research & Development,3,Medical,Female,66,2,Healthcare Representative,Married,4335,25549,4,No,12,3,1,11,3,8,7
796,Bryan V Guyton,26,Yes,Travel_Rarely,1146,Sales,3,Technical Degree,Male,38,2,Sales Executive,Single,5326,3064,6,No,17,3,0,6,2,4,3
797,Lakenya Z Mccroskey,34,No,Travel_Rarely,182,Research & Development,4,Life Sciences,Female,72,1,Research Scientist,Single,3280,13551,2,No,16,3,0,10,2,4,2
799,Clyde P Ponton,54,No,Travel_Rarely,376,Research & Development,4,Medical,Female,95,2,Manufacturing Director,Divorced,5485,22670,9,Yes,11,3,2,9,4,5,3
800,Waylon Z Curtsinger,27,No,Travel_Frequently,829,Sales,1,Marketing,Male,84,2,Sales Executive,Married,4342,24008,0,No,19,3,1,5,3,4,2
802,Reyes X Segal,37,No,Travel_Rarely,571,Research & Development,1,Life Sciences,Female,82,1,Research Scientist,Divorced,2782,19905,0,Yes,13,3,2,6,3,5,3
803,Cristal Q Kucharski,38,No,Travel_Frequently,240,Research & Development,4,Life Sciences,Female,75,2,Manufacturing Director,Single,5980,26085,6,Yes,12,3,0,17,2,15,7
804,Sidney D Amore,34,No,Travel_Rarely,121,Research & Development,4,Medical,Female,86,1,Research Scientist,Single,4381,7530,1,No,11,3,0,6,3,6,5
805,Stacy B Kennell,35,No,Travel_Rarely,384,Sales,4,Life Sciences,Female,72,1,Sales Representative,Married,2572,20317,1,No,16,3,1,3,1,3,2
806,Marleen R Guyette,30,No,Travel_Rarely,921,Research & Development,3,Life Sciences,Male,38,1,Laboratory Technician,Married,3833,24375,3,No,21,4,2,7,2,2,2
807,Claudio Q Bien,40,No,Travel_Frequently,791,Research & Development,2,Medical,Female,38,2,Healthcare Representative,Married,4244,9931,1,No,24,4,1,8,2,8,7
808,Esmeralda N Veliz,34,No,Travel_Rarely,1111,Sales,2,Life Sciences,Female,93,2,Sales Executive,Married,6500,13305,5,No,17,3,1,6,1,3,2
809,Toya B Rawlins,42,No,Travel_Frequently,570,Research & Development,3,Life Sciences,Male,66,5,Manager,Divorced,18430,16225,1,No,13,3,1,24,4,24,7
811,Lamar L Legg,23,Yes,Travel_Rarely,1243,Research & Development,3,Life Sciences,Male,63,1,Laboratory Technician,Married,1601,3445,1,Yes,21,4,2,1,2,0,0
812,Carey J Sandlin,24,No,Non-Travel,1092,Research & Development,3,Life Sciences,Male,60,1,Laboratory Technician,Divorced,2694,26551,1,No,11,3,3,1,4,1,0
813,Andres P Towles,52,No,Travel_Rarely,1325,Research & Development,4,Life Sciences,Female,82,2,Laboratory Technician,Married,3149,21821,8,No,20,4,1,9,3,5,2
815,Aleisha H Mathew,50,No,Travel_Rarely,691,Research & Development,3,Medical,Male,64,4,Research Director,Married,17639,6881,5,No,16,3,0,30,3,4,3
816,Kizzy W Brazelton,29,Yes,Travel_Rarely,805,Research & Development,2,Life Sciences,Female,36,1,Laboratory Technician,Married,2319,6689,1,Yes,11,3,1,1,1,1,0
817,Jeffery A Brafford,33,No,Travel_Rarely,213,Research & Development,3,Medical,Male,49,3,Research Director,Married,11691,25995,0,No,11,3,0,14,3,13,9
819,Bernardo X Barbee,33,Yes,Travel_Rarely,118,Sales,3,Marketing,Female,69,2,Sales Executive,Single,5324,26507,5,No,15,3,0,6,3,3,2
820,Lenny U Rister,47,No,Travel_Rarely,202,Research & Development,2,Other,Female,33,4,Manager,Married,16752,12982,1,Yes,11,3,1,26,3,26,14
823,Lamont J Brescia,36,No,Travel_Rarely,676,Research & Development,3,Other,Female,35,2,Manufacturing Director,Married,5228,23361,0,No,15,3,1,10,2,9,7
824,Ilse X Harr,29,No,Travel_Rarely,1252,Research & Development,2,Life Sciences,Male,81,1,Research Scientist,Married,2700,23779,1,No,24,4,1,10,3,10,7
825,Janie P Caswell,58,Yes,Travel_Rarely,286,Research & Development,4,Life Sciences,Male,31,5,Research Director,Single,19246,25761,7,Yes,12,3,0,40,2,31,15
826,Joesph Y Shrout,35,No,Travel_Rarely,1258,Research & Development,4,Life Sciences,Female,40,1,Research Scientist,Single,2506,13301,3,No,13,3,0,7,0,2,2
827,Dorla G Westberry,42,No,Travel_Rarely,932,Research & Development,2,Life Sciences,Female,43,2,Manufacturing Director,Married,6062,4051,9,Yes,13,3,1,8,4,4,3
828,August C Strother,28,Yes,Travel_Rarely,890,Research & Development,4,Medical,Male,46,1,Research Scientist,Single,4382,16374,6,No,17,3,0,5,3,2,2
829,Lynn M Blocher,36,No,Travel_Rarely,1041,Human Resources,3,Human Resources,Male,36,1,Human Resources,Married,2143,25527,4,No,13,3,1,8,2,5,2
830,Kieth G Coney,32,No,Travel_Rarely,859,Research & Development,3,Life Sciences,Female,98,2,Manufacturing Director,Married,6162,19124,1,No,12,3,1,14,3,14,13
832,Olevia U Cartier,40,No,Travel_Frequently,720,Research & Development,4,Medical,Male,51,2,Laboratory Technician,Single,5094,11983,6,No,14,3,0,10,6,1,0
833,Linwood J Franqui,30,No,Travel_Rarely,946,Research & Development,3,Medical,Female,52,2,Manufacturing Director,Single,6877,20234,5,Yes,24,4,0,12,4,0,0
834,Reagan H Costas,45,No,Travel_Rarely,252,Research & Development,3,Life Sciences,Female,95,1,Research Scientist,Single,2274,6153,1,No,14,3,0,1,3,1,0
836,Rosalva G Shepley,42,No,Travel_Rarely,933,Research & Development,3,Life Sciences,Male,98,2,Manufacturing Director,Married,4434,11806,1,No,13,3,1,10,3,9,8
837,Keenan W Spruell,38,No,Travel_Frequently,471,Research & Development,3,Life Sciences,Male,45,2,Healthcare Representative,Divorced,6288,4284,2,No,15,3,1,13,3,4,3
838,Chrissy H Edmonson,34,No,Travel_Frequently,702,Research & Development,4,Life Sciences,Female,100,1,Research Scientist,Single,2553,8306,1,No,16,3,0,6,3,5,2
840,Joleen H Chea,49,Yes,Travel_Rarely,1184,Sales,3,Marketing,Female,43,3,Sales Executive,Married,7654,5860,1,No,18,3,2,9,3,9,8
842,Les V Gran,55,Yes,Travel_Rarely,436,Sales,1,Medical,Male,37,2,Sales Executive,Single,5160,21519,4,No,16,3,0,12,3,9,7
843,Walter H Hargreaves,43,No,Travel_Rarely,589,Research & Development,2,Life Sciences,Male,94,4,Research Director,Married,17159,5200,6,No,24,4,1,22,3,4,1
844,Akiko S Godby,27,No,Travel_Rarely,269,Research & Development,1,Technical Degree,Male,42,3,Research Director,Divorced,12808,8842,1,Yes,16,3,1,9,3,9,8
845,Simon G Cromwell,35,No,Travel_Rarely,950,Research & Development,3,Other,Male,59,3,Manufacturing Director,Single,10221,18869,3,No,21,4,0,17,3,8,5
846,Tim U Kornegay,28,No,Travel_Rarely,760,Sales,4,Marketing,Female,81,2,Sales Executive,Married,4779,3698,1,Yes,20,4,0,8,2,8,7
847,Loren I Casady,34,No,Travel_Rarely,829,Human Resources,2,Human Resources,Male,88,1,Human Resources,Married,3737,2243,0,No,19,3,1,4,1,3,2
848,Rufus F Furlong,26,Yes,Travel_Frequently,887,Research & Development,2,Medical,Female,88,1,Research Scientist,Married,2366,20898,1,Yes,14,3,1,8,2,8,7
850,Zackary G Parkins,27,No,Non-Travel,443,Research & Development,3,Medical,Male,50,1,Research Scientist,Married,1706,16571,1,No,11,3,3,0,6,0,0
851,Cedric N Cavallo,51,No,Travel_Rarely,1318,Sales,4,Marketing,Female,66,4,Manager,Married,16307,5594,2,No,14,3,1,29,2,20,6
852,Donya G Rodden,44,No,Travel_Rarely,625,Research & Development,3,Medical,Male,50,2,Healthcare Representative,Single,5933,5197,9,No,12,3,0,10,2,5,2
854,Arlen F Maly,25,No,Travel_Rarely,180,Research & Development,1,Medical,Male,65,1,Research Scientist,Single,3424,21632,7,No,13,3,0,6,3,4,3
855,Bo E Curlee,33,No,Travel_Rarely,586,Sales,3,Medical,Male,48,2,Sales Executive,Divorced,4037,21816,1,No,22,4,1,9,5,9,8
856,Rosanna D Standley,35,No,Travel_Rarely,1343,Research & Development,1,Medical,Female,53,1,Research Scientist,Single,2559,17852,1,No,11,3,0,6,3,6,5
857,Jody K Rude,36,No,Travel_Rarely,928,Sales,2,Life Sciences,Male,56,2,Sales Executive,Married,6201,2823,1,Yes,14,3,1,18,1,18,14
859,Arlen Z Vanslyke,32,No,Travel_Rarely,117,Sales,4,Life Sciences,Male,73,2,Sales Executive,Divorced,4403,9250,2,No,11,3,1,8,3,5,2
861,Korey I Garrity,30,No,Travel_Frequently,1012,Research & Development,4,Life Sciences,Male,75,1,Research Scientist,Divorced,3761,2373,9,No,12,3,1,10,3,5,4
862,Jose P Tubbs,53,No,Travel_Rarely,661,Sales,2,Marketing,Female,78,3,Sales Executive,Married,10934,20715,7,Yes,18,3,1,35,3,5,2
864,Elroy L Shorts,45,No,Travel_Rarely,930,Sales,3,Marketing,Male,74,3,Sales Executive,Divorced,10761,19239,4,Yes,12,3,1,18,2,5,4
865,Roberto A Fresquez,32,No,Travel_Rarely,638,Research & Development,2,Medical,Female,91,2,Research Scientist,Married,5175,22162,5,No,12,3,1,9,3,5,3
867,Ronnie E Swim,52,No,Travel_Frequently,890,Research & Development,4,Medical,Female,81,4,Manufacturing Director,Married,13826,19028,3,No,22,4,0,31,3,9,8
868,Brad I Pattison,37,No,Travel_Rarely,342,Sales,4,Marketing,Male,66,2,Sales Executive,Divorced,6334,24558,4,No,19,3,2,9,2,1,0
869,Angela P Lorenzen,28,No,Travel_Rarely,1169,Human Resources,2,Medical,Male,63,1,Human Resources,Divorced,4936,23965,1,No,13,3,1,6,6,5,1
872,Russ U Belliveau,22,No,Travel_Rarely,1230,Research & Development,2,Life Sciences,Male,33,2,Manufacturing Director,Married,4775,19146,6,No,22,4,2,4,2,2,2
874,Rashida M Durante,44,No,Travel_Rarely,986,Research & Development,4,Life Sciences,Male,62,1,Laboratory Technician,Married,2818,5044,2,Yes,24,4,1,10,2,3,2
875,Grady Y Perera,42,No,Travel_Frequently,1271,Research & Development,1,Medical,Male,35,1,Research Scientist,Single,2515,9068,5,Yes,14,3,0,8,2,2,1
878,Nigel O Sansom,36,No,Travel_Rarely,1278,Human Resources,3,Life Sciences,Male,77,1,Human Resources,Married,2342,8635,0,No,21,4,0,6,3,5,4
879,Orval N Pichardo,25,No,Travel_Rarely,141,Sales,1,Other,Male,98,2,Sales Executive,Married,4194,14363,1,Yes,18,3,0,5,3,5,3
880,Bong M Alvares,35,No,Travel_Rarely,607,Research & Development,3,Life Sciences,Female,66,3,Manufacturing Director,Married,10685,23457,1,Yes,20,4,1,17,2,17,14
881,Federico I Carlile,35,Yes,Travel_Frequently,130,Research & Development,4,Life Sciences,Female,96,1,Research Scientist,Divorced,2022,16612,1,Yes,19,3,1,10,3,10,2
882,Marco J Desilva,32,No,Non-Travel,300,Research & Development,3,Life Sciences,Male,61,1,Laboratory Technician,Divorced,2314,9148,0,No,12,3,1,4,2,3,0
885,Natasha L Mcelhannon,25,No,Travel_Rarely,583,Sales,1,Marketing,Male,87,2,Sales Executive,Married,4256,18154,1,No,12,3,0,5,1,5,2
887,Cristi T Clem,49,No,Travel_Rarely,1418,Research & Development,3,Technical Degree,Female,36,1,Research Scientist,Married,3580,10554,2,No,16,3,1,7,2,4,2
888,Andreas T Viles,24,No,Non-Travel,1269,Research & Development,1,Life Sciences,Male,46,1,Laboratory Technician,Married,3162,10778,0,No,17,3,0,6,2,5,2
889,Liz R Lomonaco,32,No,Travel_Frequently,379,Sales,2,Life Sciences,Male,48,2,Sales Executive,Married,6524,8891,1,No,14,3,1,10,3,10,8
893,Elenor B Gibbs,38,No,Travel_Rarely,395,Sales,3,Marketing,Male,98,1,Sales Representative,Married,2899,12102,0,No,19,3,1,3,3,2,2
894,Van T Dotson,42,No,Travel_Rarely,1265,Research & Development,3,Life Sciences,Female,95,2,Laboratory Technician,Married,5231,23726,2,Yes,13,3,1,17,1,5,3
895,Hoyt O Reiss,31,No,Travel_Rarely,1222,Research & Development,4,Life Sciences,Male,48,1,Research Scientist,Married,2356,14871,3,Yes,19,3,1,8,2,6,4
896,Danette A Kuykendall,29,Yes,Travel_Rarely,341,Sales,3,Medical,Female,48,1,Sales Representative,Divorced,2800,23522,6,Yes,19,3,3,5,3,3,2
897,Silvana V Hendrix,53,No,Travel_Rarely,868,Sales,3,Marketing,Male,73,4,Sales Executive,Married,11836,22789,5,No,14,3,1,28,3,2,0
899,Clara B Sifuentes,35,No,Travel_Rarely,672,Research & Development,3,Technical Degree,Male,78,3,Manufacturing Director,Married,10903,9129,3,No,16,3,0,16,2,13,10
900,Luella W Kemmerer,37,No,Travel_Frequently,1231,Sales,2,Medical,Female,54,1,Sales Representative,Married,2973,21222,5,No,15,3,1,10,3,5,4
901,Adella U Foushee,53,No,Travel_Rarely,102,Research & Development,4,Life Sciences,Female,72,4,Research Director,Single,14275,20206,6,No,18,3,0,33,0,12,9
902,Mirian E Gorman,43,No,Travel_Frequently,422,Research & Development,3,Life Sciences,Female,33,2,Healthcare Representative,Married,5562,21782,4,No,13,3,1,12,2,5,2
903,Donna R Woodrum,47,No,Travel_Rarely,249,Sales,2,Marketing,Female,35,2,Sales Executive,Married,4537,17783,0,Yes,22,4,1,8,2,7,6
904,Dusty L Kugler,37,No,Non-Travel,1252,Sales,2,Medical,Male,32,3,Sales Executive,Single,7642,4814,1,Yes,13,3,0,10,2,10,0
905,Toney W Bollman,50,No,Non-Travel,881,Research & Development,4,Life Sciences,Male,98,4,Manager,Divorced,17924,4544,1,No,11,3,1,31,3,31,6
909,Dennis K Cayer,39,No,Travel_Rarely,1383,Human Resources,3,Life Sciences,Female,42,2,Human Resources,Married,5204,7790,8,No,11,3,2,13,2,5,4
910,Karl O Langlinais,33,No,Travel_Rarely,1075,Human Resources,2,Human Resources,Male,57,1,Human Resources,Divorced,2277,22650,3,Yes,11,3,1,7,4,4,3
911,Hung H Nicola,32,Yes,Travel_Rarely,374,Research & Development,4,Life Sciences,Male,87,1,Laboratory Technician,Single,2795,18016,1,Yes,24,4,0,1,2,1,0
912,Dovie F Larue,29,No,Travel_Rarely,1086,Research & Development,1,Medical,Female,62,1,Laboratory Technician,Divorced,2532,6054,6,No,14,3,3,8,5,4,3
913,Verona H Brobst,44,No,Travel_Rarely,661,Research & Development,2,Life Sciences,Male,61,1,Research Scientist,Married,2559,7508,1,Yes,13,3,0,8,0,8,7
916,Gwyn N Mitzel,28,No,Travel_Rarely,821,Sales,4,Medical,Male,98,2,Sales Executive,Single,4908,24252,1,No,14,3,0,4,3,4,2
918,Linh U Ashton,58,Yes,Travel_Frequently,781,Research & Development,1,Life Sciences,Male,57,1,Laboratory Technician,Divorced,2380,13384,9,Yes,14,3,1,3,3,1,0
920,Guillermo X Schwan,43,No,Travel_Rarely,177,Research & Development,3,Life Sciences,Female,55,2,Manufacturing Director,Divorced,4765,23814,4,No,21,4,1,4,2,1,0
922,Arron R Vegas,20,Yes,Travel_Rarely,500,Sales,3,Medical,Female,49,1,Sales Representative,Single,2044,22052,1,No,13,3,0,2,3,2,2
923,Curtis E Quayle,21,Yes,Travel_Rarely,1427,Research & Development,1,Other,Female,65,1,Research Scientist,Single,2693,8870,1,No,19,3,0,1,3,1,0
924,Walton U Kapoor,36,No,Travel_Rarely,1425,Research & Development,1,Life Sciences,Male,68,2,Healthcare Representative,Married,6586,4821,0,Yes,17,3,1,17,2,16,8
925,Cortez F Espiritu,47,No,Travel_Rarely,1454,Sales,4,Life Sciences,Female,65,1,Sales Representative,Single,3294,13137,1,Yes,18,3,0,3,3,3,2
926,Robert F Trudeau,22,Yes,Travel_Rarely,617,Research & Development,1,Life Sciences,Female,34,2,Manufacturing Director,Married,4171,10022,0,Yes,19,3,1,4,3,3,2
927,Hyun M Gloss,41,Yes,Travel_Rarely,1085,Research & Development,4,Life Sciences,Female,57,1,Laboratory Technician,Divorced,2778,17725,4,Yes,13,3,1,10,1,7,7
930,Markus J Lamm,28,No,Travel_Rarely,995,Research & Development,3,Medical,Female,77,1,Research Scientist,Divorced,2377,9834,5,No,18,3,1,6,2,2,2
932,Rosaline H Brenneman,39,Yes,Travel_Rarely,1122,Research & Development,3,Medical,Male,70,1,Laboratory Technician,Married,2404,4303,7,Yes,21,4,0,8,2,2,2
933,Steve S Everette,27,No,Travel_Rarely,618,Research & Development,3,Life Sciences,Female,76,1,Research Scientist,Single,2318,17808,1,No,19,3,0,1,2,1,1
934,Alesia B Bear,34,No,Travel_Rarely,546,Research & Development,3,Life Sciences,Male,83,1,Laboratory Technician,Divorced,2008,6896,1,No,14,3,2,1,3,1,0
936,Cythia I Stecker,42,No,Travel_Rarely,462,Sales,2,Medical,Female,68,2,Sales Executive,Single,6244,7824,7,No,17,3,0,10,6,5,4
939,Alanna L Tyrell,33,No,Travel_Rarely,1198,Research & Development,4,Other,Male,100,1,Research Scientist,Single,2799,3339,3,Yes,11,3,0,6,1,3,2
940,Tristan M Brackett,58,No,Travel_Rarely,1272,Research & Development,3,Technical Degree,Female,37,3,Healthcare Representative,Divorced,10552,9255,2,Yes,13,3,1,24,3,6,0
